icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
abb459,ASA1357 ,United States,1560302899,1560302899,-82.7945,43.2621,10363.2,false,195.49,269.7,0,,,10553.7,5435,false
c04829,ROU1857 ,Canada,1560302900,1560302900,-95.4098,40.4266,11574.78,false,213.21,249.82,0.33,,,11757.66,3536,false
abc780,SWA456  ,United States,1560302660,1560302722,-84.9197,33.2301,2194.56,false,147.09,30.24,-6.83,,,2286,7141,false
a4bdb9,RPA4474 ,United States,1560302898,1560302900,-84.8436,34.3572,10972.8,false,239.95,351.24,0,,,11483.34,2253,false
4248e8,SDM6980 ,United Kingdom,1560302900,1560302900,46.1349,54.437,10972.8,false,210.54,312.03,-0.33,,,11300.46,2061,false
a28490,N261VA  ,United States,1560302900,1560302900,-77.0513,39.555,1013.46,false,47.8,81.96,1.3,,,1043.94,1200,false
34444e,AEA039  ,Spain,1560302899,1560302899,-9.7664,40.4424,10972.8,false,208.53,265.33,0,,,11209.02,6047,false
a189a7,AAL278  ,United States,1560302899,1560302899,-74.9745,39.7379,3619.5,false,200.97,78.63,0,,,3611.88,2657,false
c04814,ROU1609 ,Canada,1560302900,1560302900,-74.8379,40.5087,11879.58,false,249.61,11.77,-0.33,,,12306.3,7406,false
a00945,N101JT  ,United States,,1560302900,,,259.08,false,78.28,222.6,10.4,,,266.7,,false
abb44d,GAJ853  ,United States,,1560302900,,,8305.8,false,133.45,354.03,-0.33,,,8298.18,,false
344450,IBK1762 ,Spain,1560302801,1560302847,-73.2847,42.0233,5699.76,false,234,43.31,7.8,,,5905.5,4206,false
477ff3,BRK159  ,Hungary,1560302899,1560302899,7.6219,51.7508,10363.2,false,260.08,23.67,0,,,10584.18,6776,false
7c6a8c,VOZ704  ,Australia,1560302900,1560302900,150.9813,-34.4639,11582.4,false,207.92,197.72,0,,,12047.22,1170,false
471f64,WZZ1353 ,Hungary,1560302900,1560302900,26.0801,44.5763,129.54,false,69.82,84.08,-3.58,,,167.64,0433,false
a09322,SKW497A ,United States,1560302900,1560302900,-90.838,39.9494,11277.6,false,251.5,37.85,0,,,11506.2,,false
a94ae3,UAL518T ,United States,1560302900,1560302900,-88.6231,42.1697,5890.26,false,192.09,267.39,12.68,,,5996.94,6515,false
abb2d5,DAL1980 ,United States,1560302899,1560302900,-74.8977,42.3188,10012.68,false,252.31,137.4,-7.8,,,10287,3425,false
e49368,AZU4001 ,Brazil,1560302900,1560302900,-47.3868,-20.5541,11003.28,false,250.42,351.97,2.93,,,11673.84,3742,false
a4d906,N411NC  ,United States,1560302899,1560302900,-86.0063,39.5385,457.2,false,45.69,172.23,0.98,,,480.06,1200,false
3c5424,BCS3611 ,Germany,1560302899,1560302900,10.9116,49.5548,1981.2,false,152.91,2.31,13.66,,,1973.58,6330,false
471f78,WZZ8PH  ,Hungary,1560302900,1560302900,25.0056,44.8254,4312.92,false,181.16,114.67,-12.03,,,4518.66,0502,false
3c5423,BCS40B  ,Germany,1560302900,1560302900,3.1583,52.2628,10972.8,false,250.44,274.95,0,,,10980.42,4163,false
3c5429,BCS109  ,Germany,1560302898,1560302899,12.4286,51.4219,792.48,false,91.85,265.5,-4.88,,,777.24,1160,false
0d0b67,AMX643  ,Mexico,1560302889,1560302893,-113.1087,31.2317,11277.6,false,248.6,129.29,0,,,11269.98,2437,false
a9ea32,EJA738  ,United States,1560302892,1560302899,-88.3592,42.025,883.92,false,109.19,353.78,0,,,906.78,5765,false
a831c0,N627RL  ,United States,1560302900,1560302900,-121.9897,37.9816,1897.38,false,29.54,324.93,-1.3,,,1889.76,1202,false
a09f83,N13939  ,United States,1560302899,1560302899,-122.7947,47.9192,1920.24,false,62.27,181.42,0.98,,,2026.92,1200,false
471f5f,WZZ2AF  ,Hungary,1560302898,1560302900,19.1978,47.463,266.7,false,65.2,132.12,-3.58,,,320.04,1000,false
e48043,TAM3326 ,Brazil,1560302899,1560302899,-39.0875,-4.6678,5494.02,false,188.55,18.78,-9.43,,,5852.16,,false
7c7181,POL64   ,Australia,1560302897,1560302898,115.8027,-32.2101,510.54,false,46.66,345.96,1.95,,,556.26,0064,false
ac82f5,NKS133  ,United States,1560302873,1560302887,-95.6815,37.5927,9151.62,false,217.19,250.92,0,,,9456.42,7641,false
c0701b,CGQLU   ,Canada,1560302899,1560302899,-123.013,48.9872,502.92,false,48.16,13.59,-0.98,,,533.4,1232,false
a1c6a8,SWA2    ,United States,1560302900,1560302900,-94.7112,39.3526,441.96,false,76.05,201.01,-2.93,,,457.2,2227,false
3c5434,BCS1262 ,Germany,1560302899,1560302900,6.5479,50.0283,10363.2,false,230.44,254.2,-0.33,,,10454.64,1000,false
0d0b76,AMX177  ,Mexico,1560302730,1560302745,-99.1263,19.4043,2346.96,false,72.62,59.8,-2.6,,,2484.12,,false
0d0b78,VIV3110 ,Mexico,1560302899,1560302899,-116.9125,32.5322,342.9,false,70.64,295.45,-3.58,,,327.66,1046,false
a10f35,N1678X  ,United States,1560302897,1560302899,-122.6603,39.5284,3048,false,86.13,322.03,0.98,,,3185.16,0215,false
e4800b,GLO1562 ,Brazil,1560302898,1560302899,-44.0012,-19.8199,11277.6,false,258.09,24.37,0,,,11940.54,,false
7809c0,,China,1560302662,1560302664,111.5464,23.586,6903.72,false,191.75,173.07,1.95,,,7330.44,,false
ad3b71,N9515M  ,United States,1560302899,1560302900,-94.349,39.1957,1066.8,false,63.71,218.44,0.98,,,1097.28,0446,false
a9046d,NKS912  ,United States,1560302871,1560302900,-87.982,41.9656,289.56,false,72.02,90,-3.58,,,327.66,6740,false
e48011,TAM3846 ,Brazil,1560302899,1560302899,-47.9151,-25.3116,8229.6,false,248.5,78.9,-0.98,,,8709.66,,false
e48c4c,TAM3373 ,Brazil,1560302730,1560302734,-48.6672,-26.1848,10363.2,false,202.92,216.03,0,,,10927.08,5603,true
a64193,N502CC  ,United States,1560302899,1560302900,-101.4591,32.4812,9883.14,false,126.97,44.18,5.85,,,10393.68,5151,false
3c5432,,Germany,1560302680,1560302680,4.461,50.9034,,true,1.54,354,,,,,,false
318d88,,Italy,,1560302803,,,,false,7.72,253,,,,,,false
a8f777,N677TW  ,United States,1560302615,1560302624,-93.2423,44.8913,274.32,false,53.29,120.77,-3.58,,,297.18,1412,false
c020e4,ROU1572 ,Canada,1560302899,1560302899,-105.7967,50.2641,11887.2,false,239.27,86.05,-0.33,,,12062.46,2675,false
3c542e,BCS15R  ,Germany,1560302900,1560302900,3.0984,51.2637,7604.76,false,243.89,295.75,8.78,,,7604.76,4422,false
3c542c,BCS828  ,Germany,1560302899,1560302900,0.4748,52.3713,8046.72,false,238.51,272.97,-11.7,,,8061.96,4145,false
c020e8,ROU1631 ,Canada,1560302900,1560302900,-78.9227,42.6906,8115.3,false,220.18,332.9,-13,,,8275.32,1525,false
3c6701,DLH475  ,Germany,1560302899,1560302900,-73.3363,45.9095,5509.26,false,224.22,47.05,7.8,,,5509.26,6261,false
3c6706,DLH481  ,Germany,1560302894,1560302899,-68.6632,46.6008,11285.22,false,278.37,75.55,-1.3,,,11544.3,6230,false
a95dba,DAL1806 ,United States,1560302899,1560302900,-114.616,35.8467,11247.12,false,229.55,228.27,-4.88,,,11239.5,5671,false
3c6705,DLH429  ,Germany,1560302899,1560302900,-54.7438,47.7384,11887.2,false,255.75,66.53,0,,,12108.18,2506,false
a46304,DAL2249 ,United States,1560302900,1560302900,-95.1827,40.1445,11277.6,false,253.35,94.43,0,,,11468.1,6507,false
a09369,N136VU  ,United States,1560302677,1560302677,-96.7628,40.8785,449.58,false,26.71,164.36,-2.6,,,457.2,,false
c81cb1,ZKLJF   ,New Zealand,1560302899,1560302899,172.5145,-43.4106,457.2,false,52.56,3.37,0,,,457.2,2557,false
a71ded,JBU1300 ,United States,1560302899,1560302899,-85.7123,32.6258,11887.2,false,254.53,50.91,0,,,12473.94,4031,false
a7d74b,NDU604  ,United States,1560302891,1560302898,-111.9427,32.8646,1173.48,false,59.48,185.96,-1.95,,,1165.86,1200,false
a41fe1,N365LH  ,United States,1560302899,1560302900,-79.8777,35.1705,4846.32,false,131.86,200.56,0,,,5090.16,3162,false
a4c4ec,SWA446  ,United States,1560302899,1560302900,-86.9361,41.374,3009.9,false,144.52,310.38,0,,,3093.72,3127,false
a1fc3b,ENY3850 ,United States,1560302899,1560302900,-80.3441,41.7776,10668,false,273.05,97.69,0,,,10904.22,6501,false
344409,VLG19BV ,Spain,1560302899,1560302899,1.9333,41.0944,967.74,false,117.14,118.03,-2.6,,,1021.08,2367,false
0d0b0f,SLI476  ,Mexico,1560302654,1560302664,-98.827,19.5702,4358.64,false,164.1,58.85,13.66,,,4480.56,,false
7809e4,CSN3875 ,China,1560302739,1560302868,118.3493,24.9731,9174.48,false,215.77,226.26,0,,,9784.08,3775,false
a6a435,N527PA  ,United States,1560302900,1560302900,-119.093,34.1015,502.92,false,85.75,33.5,-2.28,,,495.3,4714,false
a40ca4,DAL3035 ,United States,1560302897,1560302900,-84.9285,42.4461,7353.3,false,199.7,271.77,7.15,,,7498.08,6214,false
a3f48a,DZR354  ,United States,1560302900,1560302900,-96.1229,41.0368,3078.48,false,149.4,16.81,-8.78,,,3131.82,7240,false
a21c4c,ENY3396 ,United States,1560302900,1560302900,-86.0501,33.8421,10668,false,254.46,84.08,0.33,,,11163.3,2356,false
7809db,CHH743  ,China,1560302899,1560302899,53.2265,47.0944,11574.78,false,239.07,256.56,-0.33,,,11902.44,3163,false
a8a7f1,NKS779  ,United States,1560302900,1560302900,-74.9691,39.4091,8976.36,false,220.45,225.38,8.45,,,9357.36,1572,false
4951ed,TAP259A ,Portugal,1560302900,1560302900,-79.4568,43.8289,1036.32,false,120.1,207,-5.85,,,1112.52,3552,false
4951ef,TAP118  ,Portugal,1560302899,1560302900,-41.7256,-21.998,10668,false,258.99,39.76,0,,,11300.46,,false
c02cf1,ACA824  ,Canada,1560302899,1560302900,-78.4361,43.7962,6606.54,false,250.77,68.33,10.4,,,6736.08,6316,false
a163c2,SKW3368 ,United States,1560302899,1560302899,-115.3425,34.0975,10668,false,247.17,104.09,-0.33,,,10660.38,3603,false
a0a6e9,FDX1212 ,United States,1560302899,1560302900,-73.1683,41.6982,10370.82,false,199.26,234.67,0,,,10736.58,3534,false
e07542,ARG1467 ,Argentina,1560302899,1560302899,-64.1464,-33.5527,11277.6,false,280.19,100.79,0,,,11529.06,7324,false
a844e0,N63177  ,United States,1560302898,1560302900,-85.7093,31.9477,2133.6,false,54.5,19.29,0,,,2202.18,,false
3c670a,DLH791  ,Germany,1560302900,1560302900,31.683,42.3484,12192,false,254.04,284.54,0,,,12565.38,,false
318d40,,Italy,,1560302752,,,,false,6.69,264,,,,,,false
4951f0,,Portugal,1560302890,1560302895,-43.6183,-18.7191,10668,false,270.55,18.06,0,,,11315.7,,false
3c670e,DLH495  ,Germany,1560302893,1560302898,-72.3978,46.6981,11277.6,false,294.53,54.31,0,,,11391.9,2267,false
3c670d,DLH767  ,Germany,1560302900,1560302900,28.9197,43.4749,12192,false,252.77,310.79,-0.33,,,12573,6001,false
3c670c,DLH719  ,Germany,1560302899,1560302900,125.3178,37.3983,5928.36,false,200.68,268.82,8.78,,,6126.48,7441,false
318d48,,Italy,,1560302646,,,,false,6.94,30,,,,,,false
a977bb,DAL2686 ,United States,1560302899,1560302900,-101.5,38.0862,11887.2,false,220.08,66.73,0,,,12214.86,1060,false
a76d90,EJA578  ,United States,1560302900,1560302900,-84.3429,34.273,2247.9,false,143.59,205.46,-10.08,,,2316.48,4507,false
a7d774,GTH64   ,United States,1560302899,1560302899,-97.4493,38.3659,10668,false,253.69,73.99,0,,,10942.32,,false
aa4440,UAL46   ,United States,1560302898,1560302898,-80.2206,39.7562,11277.6,false,296.7,55.1,0,,,11643.36,2715,false
758395,APG7090 ,Philippines,1560302893,1560302896,119.7508,14.5492,10355.58,false,250.28,308.07,0,,,11094.72,6575,false
a5217a,JTL43   ,United States,1560302899,1560302899,-119.9491,35.485,12496.8,false,218.88,118.19,-0.33,,,12489.18,2074,false
ab772d,DAL116  ,United States,1560302899,1560302899,-53.733,47.0325,10370.82,false,247.81,67.8,0,,,10553.7,5726,false
4951ce,TAP746  ,Portugal,1560302900,1560302900,11.2746,55.9726,11277.6,false,251.24,47.49,0.33,,,11544.3,2366,false
a82aac,ASA1155 ,United States,1560302895,1560302895,-119.0192,35.6307,7315.2,false,204.85,342.61,0.33,,,7757.16,1340,false
a5f976,SWA2543 ,United States,1560302900,1560302900,-97.4643,32.6804,7010.4,false,196.53,269.4,0.33,,,7330.44,2357,false
a6ff2d,N55XP   ,United States,1560302899,1560302899,-81.1589,29.9292,12192,false,219.73,152.84,0.98,,,12809.22,4010,false
a61987,SWA449  ,United States,1560302900,1560302900,-90.5407,38.9071,967.74,false,120.12,200.3,-5.53,,,1021.08,,false
e48c05,GLO2156 ,Brazil,1560302899,1560302899,-46.1497,-25.8836,10972.8,false,201.93,226.14,0,,,11551.92,7457,false
c02ebd,ACA854  ,Canada,1560302773,1560302814,-122.4337,50.7209,8420.1,false,245.61,23.45,5.53,,,8717.28,7026,false
e48c04,GLO7662 ,Brazil,1560302666,1560302719,-49.8789,-25.4677,10972.8,false,201.69,238.99,0,,,11582.4,4326,false
ace7aa,SWA2317 ,United States,1560302900,1560302900,-117.2257,32.6297,3291.84,false,153.78,102.36,5.53,,,3467.1,1023,false
7c6c60,TGG674  ,Australia,1560302900,1560302900,151.4165,-33.779,1607.82,false,164.22,49.57,8.45,,,1684.02,1422,false
7582e4,CEB975  ,Philippines,1560302634,1560302774,121.1182,14.3,3383.28,false,146.27,122.8,4.88,,,3108.96,4040,false
a533bd,UAL1417 ,United States,1560302900,1560302900,-75.9517,37.6335,10363.2,false,215.12,205.95,-0.33,,,10866.12,7164,false
4cc275,,Iceland,1560302753,1560302757,-82.2618,45.9845,10668,false,267.11,52.51,0,,,10690.86,,false
ab77ee,ASA1437 ,United States,1560302899,1560302900,-121.4346,37.0149,5699.76,false,199.65,139.7,10.4,,,6050.28,0242,false
39968b,,France,,1560302899,,,449.58,false,99,3.87,6.18,,,502.92,4540,false
abadc0,SWA2497 ,United States,1560302899,1560302900,-97.6833,35.082,10972.8,false,220.23,277.92,-0.33,,,11361.42,7210,false
4cc270,ICE622  ,Iceland,1560302899,1560302899,-71.0775,44.2251,10668,false,280.4,38.59,-0.33,,,10957.56,1443,false
a283ed,ENY3333 ,United States,1560302900,1560302900,-95.042,33.8205,8442.96,false,218.8,247.17,-5.2,,,8823.96,2560,false
a0807e,SUB1041 ,United States,1560302900,1560302900,-83.9413,33.5802,1524,false,108.61,329.55,-0.33,,,1569.72,3277,false
800440,AIC440  ,India,1560302899,1560302899,79.2573,15.6477,9753.6,false,233.71,346.64,0,,,10416.54,0206,false
a40cce,FDX530  ,United States,1560302894,1560302894,-81.2152,26.646,9212.58,false,228,300.21,10.08,,,,,false
800446,BDA102  ,India,1560302900,1560302900,77.2887,28.2337,2941.32,false,154.87,115.37,11.38,,,3009.9,0537,false
aa44ad,UAL134  ,United States,1560302885,1560302899,-61.0168,43.9952,10058.4,false,267.25,65.31,0,,,10462.26,,false
a8592c,EJA637  ,United States,1560302900,1560302900,-103.6762,38.7822,12496.8,false,205.45,50.69,0,,,12885.42,6715,false
7c6c59,TGG219  ,Australia,1560302899,1560302899,146.8593,-37.0366,8526.78,false,192.2,169.2,0,,,8778.24,3734,false
7c6c58,VOZ1531 ,Australia,1560302900,1560302900,149.0613,-35.8628,11574.78,false,219.95,10.78,0,,,11993.88,4352,false
7c6c56,VOZ609  ,Australia,1560302900,1560302900,152.5948,-25.7171,10896.6,false,228.72,326.1,5.53,,,11574.78,4512,false
a3f3dc,GJS6217 ,United States,1560302899,1560302900,-79.9337,43.5753,2857.5,false,149.98,84.09,-5.85,,,2910.84,2333,false
02a1a7,LBT809  ,Tunisia,1560302899,1560302900,19.27,49.6653,10363.2,false,234.27,205.21,-0.33,,,10713.72,2240,false
ac97e1,NKS325  ,United States,1560302900,1560302900,-88.0891,39.4754,10965.18,false,195.47,259.84,0,,,11285.22,3011,false
7c6c54,VOZ1089 ,Australia,1560302899,1560302900,148.7385,-37.2223,11277.6,false,204.41,11.03,0.33,,,11605.26,4315,false
a4d99a,UAL1893 ,United States,1560302899,1560302899,-95.9736,37.7709,10355.58,false,211.39,238.94,0,,,10652.76,5674,false
800407,SEJ376  ,India,1560302675,1560302882,72.8716,19.0905,,true,7.72,90,,,,,0255,false
7c6c2e,TGG677  ,Australia,1560302899,1560302900,146.5365,-18.6025,8549.64,false,251.67,161.9,5.53,,,9151.62,1211,false
ab9a32,DAL624  ,United States,1560302899,1560302899,-91.7939,35.4387,10058.4,false,259.35,105.41,0,,,10447.02,7452,false
abc7e9,SWA929  ,United States,1560302900,1560302900,-89.9478,41.7405,11277.6,false,261.8,85.04,0,,,11445.24,7043,false
8a01ba,AWQ321  ,Indonesia,1560302899,1560302900,102.3518,1.9206,6301.74,false,199.71,130.09,8.13,,,6728.46,2106,false
8a01bb,AWQ324  ,Indonesia,1560302888,1560302899,101.5112,2.9859,944.88,false,104.9,144.98,-1.95,,,990.6,2106,false
34805a,,Spain,1560302765,1560302765,-117.3788,32.6131,30.48,false,37.27,110.19,0,,,266.7,,false
710411,SVA9062 ,Saudi Arabia,1560302900,1560302900,15.2937,35.683,12496.8,false,266.53,97.21,-0.33,,,12923.52,7774,false
710410,SVA3339 ,Saudi Arabia,1560302899,1560302899,47.9644,26.745,8572.5,false,220.3,268.13,3.9,,,9136.38,3107,false
a64cce,N505D   ,United States,1560302846,1560302894,-72.076,42.8973,10835.64,false,215.73,309.19,15.61,,,11178.54,7314,false
a7e9e4,NKS711  ,United States,1560302815,1560302861,-92.8828,40.959,10370.82,false,204.58,254.39,0.33,,,10568.94,7425,false
ab0463,RPA5885 ,United States,1560302899,1560302900,-86.591,41.5277,10363.2,false,201.42,254.9,0,,,10561.32,3535,false
a6c9ed,N5366M  ,United States,1560302899,1560302899,-115.4014,36.3728,1318.26,false,38.68,331.39,5.53,,,1303.02,1200,false
800415,AIC559  ,India,1560302898,1560302900,77.628,17.4299,5661.66,false,162.9,286.89,6.18,,,5996.94,2732,false
a7130c,1018    ,United States,1560302683,1560302727,-104.6426,39.773,1828.8,false,74.6,0.79,-3.9,,,1988.82,2552,false
8a01af,LNI246  ,Indonesia,1560302892,1560302894,104.109,1.1099,38.1,false,81.26,41.66,-2.28,,,53.34,7236,false
a1acdb,RPA6041 ,United States,1560302898,1560302899,-75.2796,41.3891,9212.58,false,185.24,299.63,5.85,,,9494.52,7165,false
8852e2,THA492  ,Thailand,1560302899,1560302900,173.8241,-36.8168,4975.86,false,215.22,298.4,7.8,,,5006.34,0232,false
c02ee9,ACA898  ,Canada,1560302900,1560302900,-64.445,49.3393,11269.98,false,272.98,71.43,0,,,11612.88,0531,false
a809f5,NKS785  ,United States,1560302899,1560302899,-113.0137,35.6813,10972.8,false,220.39,247.93,0,,,11574.78,1122,false
e49329,AZU2649 ,Brazil,1560302900,1560302900,-47.238,-22.7026,7764.78,false,213.75,110.57,-0.98,,,8252.46,2614,false
acd4c7,DAL2657 ,United States,1560302899,1560302900,-86.4602,33.2058,9144,false,220.13,250.76,0,,,9608.82,1725,false
ac84e7,N90558  ,United States,1560302899,1560302899,-123.009,45.5826,670.56,false,37.26,342.32,2.93,,,723.9,0373,false
a2107b,FFT451  ,United States,1560302900,1560302900,-101.3885,38.9663,10972.8,false,227.67,250.05,0.33,,,11308.08,,false
a390ed,DAL2970 ,United States,1560302871,1560302877,-92.719,42.8009,10949.94,false,218.53,185.27,1.63,,,11087.1,4263,false
4690e1,AEE609  ,Greece,1560302899,1560302899,15.7898,43.0321,10972.8,false,241.91,135.09,0.33,,,11315.7,2247,false
a8e495,,United States,1560302896,1560302899,-112.9267,34.5529,10226.04,false,187.8,304.73,7.8,,,10142.22,2640,false
3c4b31,DLH419  ,Germany,1560302900,1560302900,-51.6745,48.5844,10668,false,260.43,68.81,0,,,10751.82,0561,false
abadf9,SWA101  ,United States,1560302785,1560302855,-83.7273,31.2917,10668,false,232.07,170.56,1.95,,,11231.88,3503,false
a21084,N232G   ,United States,1560302698,1560302699,-77.4393,38.955,45.72,true,4.37,278,,,,,3665,false
3c4b2f,DLH457  ,Germany,1560302900,1560302900,-105.879,54.7155,10058.4,false,237.74,38.23,0,,,10096.5,7616,false
ace7e7,N930YZ  ,United States,1560302899,1560302900,-121.4037,38.6012,800.1,false,82.33,181.07,7.15,,,822.96,3671,false
a546c9,RPA4411 ,United States,1560302900,1560302900,-77.4577,39.5244,10119.36,false,183.71,245.52,6.83,,,10530.84,1611,false
4690f2,AEE4211 ,Greece,1560302899,1560302900,31.5167,48.6152,10668,false,234.62,199.47,0,,,10995.66,1173,false
ab9a5c,BVN7844 ,United States,,1560302899,,,1813.56,false,77.51,305.27,-0.33,,,1874.52,,true
7582b4,CEB504  ,Philippines,1560302900,1560302900,121.0655,15.1994,5372.1,false,197.97,20.7,7.8,,,5775.96,4245,false
accdd3,,United States,,1560302590,,,,false,225.56,80.95,18.21,,,,,false
7582b3,CEB932  ,Philippines,1560302900,1560302900,119.4601,13.9761,8359.14,false,233.8,67.22,-5.2,,,8999.22,3734,false
a58307,B648    ,United States,,1560302680,,,,false,5.14,174,,,,,,false
a2c0e2,TVS2627 ,United States,1560302900,1560302900,13.972,49.9914,1242.06,false,134.35,1.97,0,,,1264.92,1000,false
3c6569,DLH417  ,Germany,1560302900,1560302900,-11.4787,52.8237,11887.2,false,241.62,96.11,0,,,12085.32,2243,false
a5f952,N484VB  ,United States,1560302900,1560302900,-119.2007,34.7823,9898.38,false,181.25,156.05,-8.45,,,9898.38,3303,false
ad444d,JBU2503 ,United States,1560302826,1560302876,-71.9758,39.1681,8610.6,false,244.93,166.02,6.5,,,8968.74,7147,false
842292,SFJ78   ,Japan,1560302899,1560302900,134.3438,34.2772,11277.6,false,257.66,76.49,0,,,11544.3,2117,false
c02eb9,ACA549  ,Canada,1560302899,1560302899,-97.4456,49.9495,12184.38,false,243.24,279,0.65,,,12207.24,,false
3c6566,,Germany,1560302899,1560302899,22.5174,41.0408,11590.02,false,240.67,318.99,0,,,11971.02,5536,false
7c6c5b,VOZ830  ,Australia,1560302900,1560302900,146.1683,-37.1931,7117.08,false,142.23,315.15,-3.25,,,7315.2,7225,false
abea64,RPA6089 ,United States,1560302900,1560302900,-77.9006,39.4059,10972.8,false,197.08,247.92,-0.33,,,11376.66,2765,false
7c6c5a,VOZ219  ,Australia,1560302724,1560302724,138.739,-35.3845,3878.58,false,110.27,313.3,-9.1,,,3954.78,4320,false
80044d,AXB193  ,India,1560302898,1560302900,72.1796,20.448,10972.8,false,243.05,280.86,0,,,11719.56,3113,false
a4bf67,N405CA  ,United States,1560302900,1560302900,-116.7543,32.8399,1691.64,false,53.44,246.15,-5.53,,,1684.02,1200,false
a008c9,DAL931  ,United States,1560299402,1560302870,-81.8312,36.6249,11582.4,false,197.64,237.22,0,,,,2705,false
